,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263
1,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0008697332817935833,0.0,9.663703131039814e-05,0.020100502512562814,0.0,0.0,0.007054503285659064,0.0,0.00028991109393119443,0.0,0.00019327406262079628,0.00019327406262079628,0.007151140316969463,0.0014495554696559723,0.0,0.0,0.005798221878623889,0.00019327406262079628,0.0,0.0,9.663703131039814e-05,9.663703131039814e-05,0.0,0.0016428295322767684,0.003382296095863935,9.663703131039814e-05,0.0,0.00019327406262079628,0.0,0.0,9.663703131039814e-05,9.663703131039814e-05,0.003382296095863935,0.0,0.00028991109393119443,0.003865481252415926,0.007247777348279861,0.0,0.0,0.002126014688828759,0.0030923850019327404,0.003382296095863935,0.004928488596830306,0.0,0.007151140316969463,0.0,9.663703131039814e-05,0.018650947042906842,0.004541940471588713,0.00570158484731349,9.663703131039814e-05,0.0011596443757247777,0.0,0.0009663703131039815,0.0,0.00019327406262079628,0.0,0.0,0.0,9.663703131039814e-05,0.005315036722071898,0.0005798221878623889,0.0,0.00019327406262079628,0.002512562814070352,0.0018361035948975648,0.00038654812524159255,0.022226517201391575,0.00038654812524159255,0.00019327406262079628,9.663703131039814e-05,0.00019327406262079628,0.0,0.007054503285659064,0.007247777348279861,0.0,0.0,0.0,0.06986857363741786,0.008697332817935832,0.0,0.00038654812524159255,0.0,0.0,9.663703131039814e-05,0.0,0.013722458446076537,0.008117510630073444,0.002512562814070352,0.018650947042906842,0.00038654812524159255,9.663703131039814e-05,0.00019327406262079628,9.663703131039814e-05,0.0008697332817935833,9.663703131039814e-05,0.003962118283726324,9.663703131039814e-05,0.0,0.010436799381522999,0.0,9.663703131039814e-05,0.0,0.0,0.0,0.0009663703131039815,0.05141090065713181,9.663703131039814e-05,0.0,0.0,0.0,0.005604947816003092,0.028507924236567454,0.03420950908388094,0.0,0.002802473908001546,0.0,0.0,0.00019327406262079628,9.663703131039814e-05,0.00028991109393119443,9.663703131039814e-05,0.0,0.0,0.003962118283726324,0.00019327406262079628,0.00019327406262079628,0.00019327406262079628,0.002512562814070352,0.0,0.00019327406262079628,0.006088132972555083,0.000676459219172787,9.663703131039814e-05,9.663703131039814e-05,0.0,0.024739080015461924,0.00782759953614225,0.0,0.01198299188248937,0.013819095477386936,0.00628140703517588,0.003865481252415926,0.021743332044839584,0.004638577502899111,0.00048318515655199073,9.663703131039814e-05,0.029377657518361036,9.663703131039814e-05,0.0,0.0028991109393119445,0.0008697332817935833,0.0,0.0,0.0,0.0,0.00038654812524159255,0.008697332817935832,0.00038654812524159255,0.00028991109393119443,0.013239273289524546,0.01981059141863162,0.007634325473521454,0.014109006571318129,0.0,0.002802473908001546,9.663703131039814e-05,0.000676459219172787,0.00028991109393119443,0.030827212988017008,0.0,0.0,0.00019327406262079628,9.663703131039814e-05,9.663703131039814e-05,0.0,0.00019327406262079628,0.0,0.0023192887514495554,0.0,0.007054503285659064,0.00019327406262079628,0.0,0.0,9.663703131039814e-05,0.03536915345960572,0.0,0.001256281407035176,0.0026091998453807498,0.00048318515655199073,9.663703131039814e-05,9.663703131039814e-05,9.663703131039814e-05,0.0008697332817935833,0.00038654812524159255,0.00038654812524159255,0.0,0.0010630073444143795,0.0,9.663703131039814e-05,0.0,0.00048318515655199073,0.0,0.0,0.0,0.0,0.0,9.663703131039814e-05,0.006378044066486278,0.0,0.013819095477386936,0.00019327406262079628,9.663703131039814e-05,0.0,0.0,0.00019327406262079628,0.00048318515655199073,0.0,0.0,0.0007730962504831851,9.663703131039814e-05,0.0,0.003189022033243139,0.012949362195593351,0.001932740626207963,0.004058755315036722,9.663703131039814e-05,0.0010630073444143795,0.012852725164282952,0.01352918438345574,0.017008117510630073,0.01352918438345574,0.016428295322767683,0.028604561267877852,9.663703131039814e-05,0.007344414379590259,0.009470429068419018,0.005991495941244685,0.007924236567452649,9.663703131039814e-05,0.0,0.0,0.002029377657518361,0.003285659064553537,0.0,0.010726710475454194,0.0,9.663703131039814e-05,0.023579435639737148,0.0,0.0,9.663703131039814e-05,0.0,0.0,0.014109006571318129,0.014785465790490917,0.00038654812524159255,9.663703131039814e-05,0.00019327406262079628,0.0008697332817935833,0.006088132972555083,0.007151140316969463,0.0155585620409741
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0001122334455667789,0.0,0.0,0.0006734006734006734,0.0,0.0,0.1409652076318743,0.0008978675645342312,0.0003367003367003367,0.0001122334455667789,0.0,0.0,0.0008978675645342312,0.0004489337822671156,0.0005611672278338945,0.0014590347923681257,0.0024691358024691358,0.0004489337822671156,0.0,0.0002244668911335578,0.0002244668911335578,0.0,0.0001122334455667789,0.0008978675645342312,0.0005611672278338945,0.0001122334455667789,0.0001122334455667789,0.00202020202020202,0.0001122334455667789,0.0,0.0002244668911335578,0.0006734006734006734,0.001122334455667789,0.0001122334455667789,0.0001122334455667789,0.0017957351290684624,0.003367003367003367,0.0,0.0,0.00101010101010101,0.0031425364758698093,0.0025813692480359147,0.005274971941638608,0.0,0.00101010101010101,0.0,0.0,0.011560044893378228,0.0014590347923681257,0.004264870931537598,0.0002244668911335578,0.0003367003367003367,0.0013468013468013469,0.0002244668911335578,0.0,0.0047138047138047135,0.0003367003367003367,0.0,0.0,0.0002244668911335578,0.0015712682379349046,0.0003367003367003367,0.0007856341189674523,0.0003367003367003367,0.0013468013468013469,0.0008978675645342312,0.0003367003367003367,0.007070707070707071,0.0008978675645342312,0.005948372615039282,0.0,0.0001122334455667789,0.001122334455667789,0.0053872053872053875,0.007744107744107744,0.0003367003367003367,0.0003367003367003367,0.0003367003367003367,0.011896745230078564,0.003703703703703704,0.0,0.01627384960718294,0.008978675645342313,0.0,0.0,0.0,0.0014590347923681257,0.0012345679012345679,0.0002244668911335578,0.006509539842873177,0.0002244668911335578,0.00404040404040404,0.0025813692480359147,0.0004489337822671156,0.007744107744107744,0.0002244668911335578,0.0005611672278338945,0.0003367003367003367,0.0,0.009764309764309764,0.0001122334455667789,0.0013468013468013469,0.0,0.0,0.0,0.0005611672278338945,0.007519640852974186,0.0002244668911335578,0.0,0.0,0.0,0.007070707070707071,0.0032547699214365883,0.002244668911335578,0.0,0.0017957351290684624,0.0,0.0,0.0004489337822671156,0.0,0.0019079685746352412,0.0001122334455667789,0.0005611672278338945,0.0002244668911335578,0.0012345679012345679,0.0001122334455667789,0.0006734006734006734,0.0001122334455667789,0.03827160493827161,0.0017957351290684624,0.0006734006734006734,0.008866442199775533,0.0004489337822671156,0.0012345679012345679,0.0014590347923681257,0.0003367003367003367,0.007631874298540965,0.02772166105499439,0.0,0.00819304152637486,0.013468013468013467,0.011784511784511785,0.0016835016835016834,0.00202020202020202,0.022783389450056115,0.028395061728395062,0.0006734006734006734,0.0053872053872053875,0.0001122334455667789,0.0001122334455667789,0.0016835016835016834,0.0004489337822671156,0.0002244668911335578,0.0,0.0,0.0,0.003479236812570146,0.001122334455667789,0.0005611672278338945,0.0032547699214365883,0.01335578002244669,0.016498316498316498,0.010437710437710438,0.008866442199775533,0.0002244668911335578,0.0023569023569023568,0.0,0.0030303030303030303,0.0004489337822671156,0.011896745230078564,0.001122334455667789,0.0,0.005723905723905724,0.0001122334455667789,0.0001122334455667789,0.0,0.0001122334455667789,0.0,0.03995510662177329,0.0002244668911335578,0.0019079685746352412,0.0001122334455667789,0.0003367003367003367,0.0001122334455667789,0.0003367003367003367,0.011784511784511785,0.0,0.0002244668911335578,0.0004489337822671156,0.0002244668911335578,0.0001122334455667789,0.0008978675645342312,0.022895622895622896,0.0047138047138047135,0.0001122334455667789,0.002244668911335578,0.0013468013468013469,0.004826038159371493,0.0,0.0001122334455667789,0.0,0.003928170594837262,0.0,0.0,0.0001122334455667789,0.0,0.0003367003367003367,0.0001122334455667789,0.00101010101010101,0.0001122334455667789,0.0028058361391694723,0.0004489337822671156,0.0001122334455667789,0.0,0.0004489337822671156,0.0005611672278338945,0.0002244668911335578,0.0002244668911335578,0.0,0.0004489337822671156,0.0,0.0,0.07306397306397307,0.0006734006734006734,0.0007856341189674523,0.039057239057239054,0.0013468013468013469,0.0005611672278338945,0.008417508417508417,0.01425364758698092,0.001122334455667789,0.0024691358024691358,0.008754208754208754,0.007519640852974186,0.0001122334455667789,0.012682379349046015,0.020763187429854096,0.0038159371492704824,0.006285072951739619,0.0002244668911335578,0.0004489337822671156,0.0001122334455667789,0.0012345679012345679,0.0031425364758698093,0.0,0.0049382716049382715,0.0013468013468013469,0.0001122334455667789,0.005050505050505051,0.0006734006734006734,0.0,0.0015712682379349046,0.0,0.0001122334455667789,0.005499438832772166,0.0038159371492704824,0.0002244668911335578,0.0013468013468013469,0.0,0.040067340067340064,0.0007856341189674523,0.006397306397306397,0.009764309764309764
8,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0784313725490196,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.0,0.0784313725490196,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.0,0.047058823529411764,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.023529411764705882,0.03529411764705882,0.011764705882352941,0.01764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.047058823529411764,0.029411764705882353,0.041176470588235294,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.12352941176470589,0.0058823529411764705,0.0058823529411764705,0.01764705882352941,0.01764705882352941,0.0,0.0058823529411764705,0.011764705882352941,0.01764705882352941,0.03529411764705882,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.023529411764705882,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.029411764705882353
