,medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude,pickup_taxizone_id,dropoff_taxizone_id
6138279,2010000001,2010000001,VTS,1,,2010-03-17 18:25:00,2010-03-17 18:42:00,1,1020.0,2.73,-73.978539,40.736546,-73.988144,40.764099,224,48.0
6149137,2010000001,2010000001,VTS,1,,2010-03-17 18:47:00,2010-03-17 18:51:00,1,240.0,0.48,-73.988693,40.768429,-73.985481,40.763561,48,48.0
6152310,2010000001,2010000001,VTS,1,,2010-03-17 18:53:00,2010-03-17 19:01:00,2,480.0,1.38,-73.984306,40.765034,-73.977966,40.783417,48,239.0
6165891,2010000001,2010000001,VTS,1,,2010-03-17 19:18:00,2010-03-17 19:27:00,1,540.0,1.28,-73.982262,40.765556,-73.963135,40.763962,163,141.0
6212491,2010000001,2010000001,VTS,2,,2010-03-17 20:42:00,2010-03-17 21:16:00,1,2040.0,20.98,-73.782028,40.644562,-73.979996,40.713669,132,232.0
6236047,2010000001,2010000001,VTS,1,,2010-03-17 21:28:00,2010-03-17 21:41:00,1,780.0,2.84,-73.981461,40.732853,-73.996239,40.75959,107,246.0
6243322,2010000001,2010000001,VTS,1,,2010-03-17 21:42:00,2010-03-17 22:15:00,2,1980.0,8.05,-73.994675,40.760647,-73.980766,40.669926,48,181.0
6639148,2010000001,2010000001,VTS,2,,2010-03-18 17:46:00,2010-03-18 18:46:00,1,3600.0,19.24,-73.789986,40.644066,-73.997391,40.729092,132,114.0
6672881,2010000001,2010000001,VTS,1,,2010-03-18 18:53:00,2010-03-18 19:01:00,1,480.0,0.83,-73.990921,40.734795,-73.982307,40.733723,113,107.0
6680419,2010000001,2010000001,VTS,1,,2010-03-18 19:07:00,2010-03-18 19:13:00,4,360.0,0.92,-73.977943,40.745701,-73.980392,40.735523,170,107.0
6686989,2010000001,2010000001,VTS,1,,2010-03-18 19:19:00,2010-03-18 19:32:00,1,780.0,0.96,-73.973015,40.748093,-73.987869,40.749054,233,164.0
6694802,2010000001,2010000001,VTS,1,,2010-03-18 19:33:00,2010-03-18 19:40:00,1,420.0,0.79,-73.988945,40.748787,-73.99192,40.738262,186,234.0
6699202,2010000001,2010000001,VTS,1,,2010-03-18 19:41:00,2010-03-18 19:50:00,2,540.0,1.86,-73.992516,40.737629,-74.005096,40.718864,234,231.0
6705255,2010000001,2010000001,VTS,3,,2010-03-18 19:52:00,2010-03-18 20:04:00,1,720.0,2.54,-74.005257,40.720146,-73.991219,40.751736,231,100.0
6712957,2010000001,2010000001,VTS,1,,2010-03-18 20:06:00,2010-03-18 20:18:00,1,720.0,2.6,-73.992447,40.753578,-73.969322,40.786167,100,238.0
6732253,2010000001,2010000001,VTS,1,,2010-03-18 20:43:00,2010-03-18 20:51:00,2,480.0,3.14,-73.965179,40.760174,-73.946571,40.766148,229,202.0
6767416,2010000001,2010000001,VTS,2,,2010-03-18 21:53:00,2010-03-18 22:24:00,1,1860.0,20.45,-73.784073,40.648647,-73.957008,40.769924,132,141.0
7200975,2010000001,2010000001,VTS,2,,2010-03-19 19:33:00,2010-03-19 20:21:00,2,2880.0,19.33,-73.789856,40.643864,-73.987457,40.768784,132,48.0
7230348,2010000001,2010000001,VTS,1,,2010-03-19 20:27:00,2010-03-19 20:30:00,1,180.0,0.39,-73.986366,40.767544,-73.985596,40.764038,48,48.0
7232378,2010000001,2010000001,VTS,1,,2010-03-19 20:31:00,2010-03-19 20:45:00,1,840.0,2.44,-73.984833,40.765068,-74.007111,40.747204,48,246.0
7242417,2010000001,2010000001,VTS,1,,2010-03-19 20:51:00,2010-03-19 21:06:00,1,900.0,1.6,-73.99498,40.750198,-73.983902,40.740414,68,107.0
7251362,2010000001,2010000001,VTS,1,,2010-03-19 21:09:00,2010-03-19 21:18:00,1,540.0,1.38,-73.98468,40.739796,-74.002167,40.734753,107,249.0
7256757,2010000001,2010000001,VTS,1,,2010-03-19 21:20:00,2010-03-19 21:40:00,2,1200.0,3.37,-74.002937,40.733612,-73.976151,40.760288,249,161.0
7268534,2010000001,2010000001,VTS,1,,2010-03-19 21:44:00,2010-03-19 22:07:00,1,1380.0,3.29,-73.979019,40.762154,-73.9888,40.725948,230,79.0
7290881,2010000001,2010000001,VTS,1,,2010-03-19 22:29:00,2010-03-19 22:36:00,3,420.0,0.73,-73.985283,40.757446,-73.992241,40.76421,230,50.0
7297124,2010000001,2010000001,VTS,1,,2010-03-19 22:41:00,2010-03-19 22:55:00,3,840.0,3.22,-73.992249,40.768959,-74.001358,40.732094,50,249.0
7305487,2010000001,2010000001,VTS,1,,2010-03-19 22:57:00,2010-03-19 23:05:00,2,480.0,1.16,-74.000786,40.732037,-73.984016,40.72628,249,79.0
7311295,2010000001,2010000001,VTS,1,,2010-03-19 23:08:00,2010-03-19 23:18:00,2,600.0,0.78,-73.98793,40.727966,-73.999985,40.730423,79,114.0
7317683,2010000001,2010000001,VTS,1,,2010-03-19 23:20:00,2010-03-19 23:31:00,1,660.0,1.52,-74.000015,40.730419,-73.997398,40.714191,114,148.0
7323863,2010000001,2010000001,VTS,1,,2010-03-19 23:32:00,2010-03-19 23:47:00,2,900.0,1.05,-73.997452,40.714149,-73.992371,40.723988,45,148.0
7332960,2010000001,2010000001,VTS,1,,2010-03-19 23:50:00,2010-03-20 00:23:00,2,1980.0,5.66,-73.992287,40.721416,-73.976616,40.785561,148,239.0
7349780,2010000001,2010000001,VTS,1,,2010-03-20 00:23:00,2010-03-20 00:27:00,2,240.0,0.58,-73.97773,40.786266,-73.981796,40.778896,239,143.0
7362890,2010000001,2010000001,VTS,1,,2010-03-20 00:50:00,2010-03-20 01:04:00,3,840.0,3.64,-73.992393,40.758572,-74.010208,40.719654,48,231.0
7369795,2010000001,2010000001,VTS,1,,2010-03-20 01:05:00,2010-03-20 01:15:00,1,600.0,3.09,-74.010216,40.719479,-73.991234,40.686241,231,25.0
7376504,2010000001,2010000001,VTS,1,,2010-03-20 01:20:00,2010-03-20 01:32:00,1,720.0,4.97,-73.996025,40.690636,-73.977646,40.725719,52,4.0
7382130,2010000001,2010000001,VTS,1,,2010-03-20 01:33:00,2010-03-20 01:47:00,2,840.0,3.9,-73.976341,40.727665,-73.956795,40.774567,4,263.0
7741086,2010000001,2010000001,VTS,2,,2010-03-20 20:27:00,2010-03-20 21:03:00,1,2160.0,17.47,-73.789421,40.646717,-73.987946,40.720028,132,148.0
8170349,2010000001,2010000001,VTS,2,,2010-03-21 17:56:00,2010-03-21 18:46:00,1,3000.0,19.49,-73.790207,40.643925,-74.006271,40.73444,132,158.0
8190459,2010000001,2010000001,VTS,1,,2010-03-21 18:49:00,2010-03-21 19:09:00,1,1200.0,3.71,-74.006332,40.739677,-73.963699,40.765381,158,141.0
8199461,2010000001,2010000001,VTS,1,,2010-03-21 19:13:00,2010-03-21 19:35:00,2,1320.0,3.67,-73.960205,40.766537,-73.990425,40.720722,141,148.0
8207735,2010000001,2010000001,VTS,1,,2010-03-21 19:36:00,2010-03-21 19:52:00,3,960.0,3.6,-73.991386,40.720928,-73.95813,40.765182,148,141.0
8215984,2010000001,2010000001,VTS,1,,2010-03-21 19:58:00,2010-03-21 20:08:00,4,600.0,3.43,-73.962067,40.763264,-73.946678,40.766232,141,202.0
8552913,2010000001,2010000001,VTS,1,,2010-03-22 17:33:00,2010-03-22 18:13:00,1,2400.0,12.5,-73.781906,40.644737,-73.973274,40.676888,132,181.0
8604816,2010000001,2010000001,VTS,2,,2010-03-22 19:29:00,2010-03-22 20:09:00,2,2400.0,20.51,-73.786217,40.641388,-73.975777,40.793938,132,238.0
8626671,2010000001,2010000001,VTS,1,,2010-03-22 20:12:00,2010-03-22 20:16:00,1,240.0,0.79,-73.974762,40.790283,-73.982986,40.781986,238,239.0
8631853,2010000001,2010000001,VTS,1,,2010-03-22 20:22:00,2010-03-22 20:28:00,1,360.0,0.61,-73.984413,40.7705,-73.979904,40.764465,142,163.0
8635893,2010000001,2010000001,VTS,1,,2010-03-22 20:30:00,2010-03-22 20:40:00,1,600.0,1.94,-73.978104,40.763721,-73.981979,40.778519,163,143.0
8642317,2010000001,2010000001,VTS,1,,2010-03-22 20:44:00,2010-03-22 21:00:00,1,960.0,2.58,-73.979027,40.777222,-73.986198,40.746521,142,164.0
8651517,2010000001,2010000001,VTS,1,,2010-03-22 21:04:00,2010-03-22 21:21:00,1,1020.0,3.93,-73.988571,40.747402,-74.015968,40.709946,164,13.0
8662633,2010000001,2010000001,VTS,1,,2010-03-22 21:28:00,2010-03-22 21:37:00,1,540.0,3.97,-74.011497,40.716084,-73.976433,40.719257,231,4.0
8669346,2010000001,2010000001,VTS,1,,2010-03-22 21:45:00,2010-03-22 21:49:00,3,240.0,0.84,-73.980499,40.730553,-73.990601,40.736771,224,234.0
8671215,2010000001,2010000001,VTS,1,,2010-03-22 21:50:00,2010-03-22 22:00:00,3,600.0,2.16,-73.990616,40.736485,-73.969978,40.75415,234,233.0
9001733,2010000001,2010000001,VTS,2,,2010-03-23 17:59:00,2010-03-23 19:01:00,1,3720.0,20.45,-73.784889,40.648563,-74.004417,40.721786,132,211.0
9032271,2010000001,2010000001,VTS,1,,2010-03-23 19:01:00,2010-03-23 19:19:00,1,1080.0,3.73,-74.004097,40.722351,-73.972313,40.759506,211,161.0
9052298,2010000001,2010000001,VTS,1,,2010-03-23 19:42:00,2010-03-23 19:53:00,1,660.0,1.59,-73.993729,40.75153,-73.970238,40.749317,186,233.0
9063613,2010000001,2010000001,VTS,1,,2010-03-23 20:05:00,2010-03-23 20:12:00,1,420.0,1.57,-73.990997,40.724224,-73.995338,40.739494,79,90.0
9072218,2010000001,2010000001,VTS,1,,2010-03-23 20:23:00,2010-03-23 20:35:00,1,720.0,2.24,-73.981888,40.756058,-73.954788,40.769089,161,140.0
9078968,2010000001,2010000001,VTS,1,,2010-03-23 20:38:00,2010-03-23 20:42:00,2,240.0,0.94,-73.953316,40.768108,-73.961922,40.756393,140,229.0
9131383,2010000001,2010000001,VTS,2,,2010-03-23 22:39:00,2010-03-23 23:11:00,1,1920.0,20.36,-73.777031,40.644997,-73.967476,40.793171,132,238.0
9484057,2010000001,2010000001,VTS,2,,2010-03-24 19:16:00,2010-03-24 20:07:00,1,3060.0,18.12,-73.78981,40.646454,-73.978897,40.763996,132,163.0
9512969,2010000001,2010000001,VTS,1,,2010-03-24 20:13:00,2010-03-24 20:44:00,2,1860.0,7.12,-73.97419,40.762371,-73.856506,40.749779,163,173.0
9582107,2010000001,2010000001,VTS,2,,2010-03-24 22:42:00,2010-03-24 23:14:00,1,1920.0,18.41,-73.781525,40.644855,-73.98085,40.76281,132,230.0
9599836,2010000001,2010000001,VTS,1,,2010-03-24 23:27:00,2010-03-24 23:34:00,2,420.0,1.53,-73.995842,40.743999,-73.974129,40.737976,90,137.0
9604106,2010000001,2010000001,VTS,1,,2010-03-24 23:39:00,2010-03-24 23:46:00,1,420.0,2.83,-73.978058,40.745911,-73.951141,40.779331,170,263.0
9607203,2010000001,2010000001,VTS,1,,2010-03-24 23:48:00,2010-03-25 00:01:00,1,780.0,3.82,-73.951035,40.778889,-73.927147,40.757065,263,7.0
9905916,2010000001,2010000001,VTS,2,,2010-03-25 17:43:00,2010-03-25 18:44:00,2,3660.0,18.57,-73.781921,40.644764,-73.982109,40.759521,132,230.0
9936737,2010000001,2010000001,VTS,1,,2010-03-25 18:46:00,2010-03-25 19:01:00,2,900.0,0.84,-73.980125,40.761105,-73.981445,40.754711,230,161.0
9946877,2010000001,2010000001,VTS,1,,2010-03-25 19:05:00,2010-03-25 19:20:00,1,900.0,2.61,-73.983238,40.755253,-73.974785,40.787712,161,238.0
9963118,2010000001,2010000001,VTS,1,,2010-03-25 19:35:00,2010-03-25 19:48:00,1,780.0,1.43,-73.984703,40.769009,-73.962196,40.762131,142,141.0
9970526,2010000001,2010000001,VTS,3,,2010-03-25 19:49:00,2010-03-25 20:01:00,2,720.0,1.82,-73.961067,40.761635,-73.981636,40.776119,141,142.0
9983709,2010000001,2010000001,VTS,1,,2010-03-25 20:14:00,2010-03-25 20:17:00,1,180.0,0.53,-73.974098,40.762825,-73.968964,40.767246,163,237.0
9987344,2010000001,2010000001,VTS,1,,2010-03-25 20:21:00,2010-03-25 20:26:00,1,300.0,1.4,-73.969383,40.762192,-73.953667,40.771793,162,141.0
10439118,2010000001,2010000001,VTS,2,,2010-03-26 18:27:00,2010-03-26 19:17:00,2,3000.0,19.18,-73.781883,40.64489,-73.987251,40.768673,132,48.0
10466630,2010000001,2010000001,VTS,1,,2010-03-26 19:17:00,2010-03-26 19:31:00,2,840.0,0.79,-73.987099,40.768764,-73.990089,40.759174,48,48.0
10480921,2010000001,2010000001,VTS,3,,2010-03-26 19:42:00,2010-03-26 20:10:00,1,1680.0,5.39,-73.981941,40.772926,-74.004562,40.722687,142,211.0
10501119,2010000001,2010000001,VTS,1,,2010-03-26 20:18:00,2010-03-26 20:27:00,1,540.0,1.91,-74.004494,40.724274,-73.99649,40.74522,211,90.0
10507176,2010000001,2010000001,VTS,1,,2010-03-26 20:29:00,2010-03-26 20:35:00,2,360.0,1.23,-73.995232,40.744713,-73.984718,40.754841,90,100.0
10511408,2010000001,2010000001,VTS,1,,2010-03-26 20:37:00,2010-03-26 20:41:00,2,240.0,0.78,-73.986221,40.755482,-73.987854,40.764458,100,48.0
10515180,2010000001,2010000001,VTS,1,,2010-03-26 20:44:00,2010-03-26 20:52:00,3,480.0,0.91,-73.9842,40.761913,-73.973145,40.754639,230,162.0
10566890,2010000001,2010000001,VTS,1,,2010-03-26 22:23:00,2010-03-26 22:57:00,1,2040.0,18.52,-73.776726,40.645309,-73.972816,40.688244,132,97.0
10592944,2010000001,2010000001,VTS,1,,2010-03-26 23:12:00,2010-03-26 23:21:00,1,540.0,1.44,-73.993965,40.720387,-73.982674,40.739185,148,107.0
10599935,2010000001,2010000001,VTS,1,,2010-03-26 23:25:00,2010-03-26 23:37:00,1,720.0,1.49,-73.983353,40.738525,-73.987289,40.722168,107,148.0
10607412,2010000001,2010000001,VTS,1,,2010-03-26 23:39:00,2010-03-26 23:59:00,3,1200.0,5.09,-73.988152,40.720387,-73.981133,40.65955,148,257.0
10628132,2010000001,2010000001,VTS,1,,2010-03-27 00:17:00,2010-03-27 00:25:00,2,480.0,1.64,-73.994186,40.726505,-74.000061,40.743191,114,68.0
10632918,2010000001,2010000001,VTS,1,,2010-03-27 00:26:00,2010-03-27 00:34:00,2,480.0,1.29,-73.99894,40.744537,-74.0009,40.729462,90,114.0
10637547,2010000001,2010000001,VTS,1,,2010-03-27 00:35:00,2010-03-27 01:03:00,4,1680.0,7.45,-74.000916,40.729465,-73.997574,40.647449,114,227.0
10660991,2010000001,2010000001,VTS,1,,2010-03-27 01:24:00,2010-03-27 01:49:00,2,1500.0,15.72,-73.990334,40.689301,-73.924919,40.86882,25,128.0
10940616,2010000001,2010000001,VTS,2,,2010-03-27 17:52:00,2010-03-27 18:50:00,2,3480.0,19.39,-73.790291,40.643963,-73.980598,40.764847,132,163.0
10969579,2010000001,2010000001,VTS,1,,2010-03-27 18:53:00,2010-03-27 19:04:00,1,660.0,1.13,-73.980232,40.764347,-73.991531,40.751263,163,186.0
10976298,2010000001,2010000001,VTS,1,,2010-03-27 19:06:00,2010-03-27 19:25:00,2,1140.0,2.43,-73.99202,40.748848,-73.988152,40.723576,186,79.0
10990290,2010000001,2010000001,VTS,1,,2010-03-27 19:32:00,2010-03-27 19:35:00,3,180.0,0.34,-73.991211,40.727879,-73.988098,40.732189,79,79.0
10994006,2010000001,2010000001,VTS,1,,2010-03-27 19:39:00,2010-03-27 19:54:00,1,900.0,4.65,-73.981728,40.741013,-73.919205,40.743095,107,226.0
11003085,2010000001,2010000001,VTS,1,,2010-03-27 19:56:00,2010-03-27 20:16:00,2,1200.0,3.32,-73.917625,40.742855,-73.958008,40.717152,226,255.0
11014020,2010000001,2010000001,VTS,1,,2010-03-27 20:17:00,2010-03-27 20:32:00,1,900.0,4.28,-73.958031,40.717354,-73.915314,40.756687,255,7.0
11066284,2010000001,2010000001,VTS,2,,2010-03-27 22:03:00,2010-03-27 22:32:00,2,1740.0,17.96,-73.789764,40.64378,-73.974731,40.756878,132,161.0
11081804,2010000001,2010000001,VTS,2,,2010-03-27 22:33:00,2010-03-27 23:44:00,2,4260.0,34.38,-73.975189,40.756516,-73.974739,40.756821,161,161.0
11120606,2010000001,2010000001,VTS,1,,2010-03-27 23:44:00,2010-03-28 00:06:00,2,1320.0,4.02,-73.974754,40.756878,-73.91452,40.759827,161,7.0
11472836,2010000001,2010000001,VTS,1,,2010-03-28 18:44:00,2010-03-28 18:56:00,1,720.0,4.11,-73.788582,40.641365,-73.776337,40.679516,132,218.0
11485439,2010000001,2010000001,VTS,2,,2010-03-28 19:21:00,2010-03-28 19:53:00,2,1920.0,17.89,-73.781181,40.644985,-73.985596,40.744705,132,164.0
11499185,2010000001,2010000001,VTS,1,,2010-03-28 20:01:00,2010-03-28 20:04:00,1,180.0,0.55,-73.981117,40.742153,-73.979332,40.736889,170,107.0
11500420,2010000001,2010000001,VTS,1,,2010-03-28 20:05:00,2010-03-28 20:09:00,1,240.0,1.49,-73.978561,40.736702,-73.971497,40.754349,107,233.0
11840366,2010000001,2010000001,VTS,1,,2010-03-29 17:41:00,2010-03-29 17:54:00,1,780.0,3.73,-73.776688,40.645416,-73.795189,40.681271,132,10.0
11854016,2010000001,2010000001,VTS,2,,2010-03-29 18:15:00,2010-03-29 19:03:00,1,2880.0,19.42,-73.79023,40.6427,-73.964325,40.809242,132,166.0
11877424,2010000001,2010000001,VTS,1,,2010-03-29 19:13:00,2010-03-29 19:18:00,4,300.0,1.07,-73.975487,40.789661,-73.982262,40.775398,238,142.0
11882097,2010000001,2010000001,VTS,1,,2010-03-29 19:25:00,2010-03-29 19:43:00,3,1080.0,3.15,-73.979149,40.764091,-73.994423,40.725842,163,114.0
11892773,2010000001,2010000001,VTS,3,,2010-03-29 19:54:00,2010-03-29 20:06:00,1,720.0,3.31,-73.974319,40.750801,-73.975708,40.779522,233,239.0
11898111,2010000001,2010000001,VTS,1,,2010-03-29 20:09:00,2010-03-29 20:14:00,2,300.0,0.86,-73.978371,40.778099,-73.988998,40.77774,142,143.0
11900905,2010000001,2010000001,VTS,1,,2010-03-29 20:17:00,2010-03-29 20:37:00,1,1200.0,8.53,-73.985565,40.778389,-73.90181,40.841839,143,47.0
11917464,2010000001,2010000001,VTS,1,,2010-03-29 21:06:00,2010-03-29 21:21:00,2,900.0,2.65,-73.9608,40.766026,-73.985458,40.778214,141,143.0
11932978,2010000001,2010000001,VTS,1,,2010-03-29 21:50:00,2010-03-29 21:53:00,2,180.0,0.22,-73.990028,40.751598,-73.992378,40.749401,100,186.0
11934085,2010000001,2010000001,VTS,1,,2010-03-29 21:53:00,2010-03-29 21:56:00,2,180.0,1.08,-73.992195,40.749313,-73.984062,40.739147,186,107.0
11935889,2010000001,2010000001,VTS,1,,2010-03-29 21:58:00,2010-03-29 22:04:00,2,360.0,1.11,-73.983925,40.73806,-73.983467,40.726128,107,79.0
11938443,2010000001,2010000001,VTS,1,,2010-03-29 22:05:00,2010-03-29 22:13:00,1,480.0,1.37,-73.983887,40.725529,-73.998772,40.734081,79,113.0
11945463,2010000001,2010000001,VTS,1,,2010-03-29 22:24:00,2010-03-29 22:29:00,4,300.0,1.16,-73.976402,40.763214,-73.971878,40.755417,163,162.0
12279937,2010000001,2010000001,VTS,1,,2010-03-30 18:02:00,2010-03-30 18:45:00,1,2580.0,18.66,-73.781288,40.64513,-73.982681,40.694828,132,65.0
12327079,2010000001,2010000001,VTS,2,,2010-03-30 19:35:00,2010-03-30 20:09:00,3,2040.0,17.26,-73.776779,40.645439,-73.961578,40.762619,132,141.0
12347991,2010000001,2010000001,VTS,1,,2010-03-30 20:18:00,2010-03-30 20:28:00,1,600.0,1.68,-73.968864,40.759068,-73.987396,40.747299,162,164.0
12355183,2010000001,2010000001,VTS,1,,2010-03-30 20:34:00,2010-03-30 20:37:00,4,180.0,0.53,-73.988358,40.750736,-73.984772,40.756618,100,230.0
12751022,2010000001,2010000001,VTS,1,,2010-03-31 19:04:00,2010-03-31 19:12:00,1,480.0,2.68,-73.776695,40.64537,-73.804268,40.659721,132,132.0
12771349,2010000001,2010000001,VTS,2,,2010-03-31 19:43:00,2010-03-31 20:17:00,2,2040.0,18.32,-73.781548,40.644863,-73.98262,40.758633,132,230.0
12794195,2010000001,2010000001,VTS,1,,2010-03-31 20:29:00,2010-03-31 20:36:00,1,420.0,1.03,-73.98497,40.757626,-73.984764,40.749969,230,164.0
12799983,2010000001,2010000001,VTS,1,,2010-03-31 20:41:00,2010-03-31 20:49:00,1,480.0,1.27,-73.988556,40.748409,-73.996666,40.73774,164,90.0
12804213,2010000001,2010000001,VTS,1,,2010-03-31 20:50:00,2010-03-31 20:56:00,2,360.0,0.99,-73.99572,40.739193,-73.986809,40.750004,90,164.0
12808904,2010000001,2010000001,VTS,1,,2010-03-31 21:00:00,2010-03-31 21:15:00,4,900.0,3.05,-73.984146,40.749184,-74.009331,40.722122,164,231.0
12817714,2010000001,2010000001,VTS,1,,2010-03-31 21:19:00,2010-03-31 21:29:00,2,600.0,2.27,-74.008781,40.718948,-74.007607,40.723991,231,125.0
12831773,2010000001,2010000001,VTS,1,,2010-03-31 21:50:00,2010-03-31 22:02:00,1,720.0,2.46,-73.9925,40.753666,-73.98278,40.78204,68,239.0
12840874,2010000001,2010000001,VTS,1,,2010-03-31 22:10:00,2010-03-31 22:19:00,1,540.0,1.61,-73.985085,40.768509,-73.979927,40.786064,48,239.0
12852642,2010000001,2010000001,VTS,1,,2010-03-31 22:37:00,2010-03-31 22:48:00,1,660.0,1.5,-73.978966,40.763546,-73.985634,40.778076,163,143.0
12862761,2010000001,2010000001,VTS,1,,2010-03-31 23:01:00,2010-03-31 23:09:00,1,480.0,1.86,-73.971321,40.760792,-73.948769,40.771538,162,262.0
